# FaultStick File From SMI
# ====================================
# X  .m
# Y  .m
# T  .m
# FaultStick Start End Sign
# FaultName
# inline
# xline
# ====================================
# ~Values
  575637.500    4211244.546       1203.400   2                    F01   1740   2885
  575637.500    4210911.203       1311.200   2                    F01   1740   2858
  575637.500    4210648.538       1401.800   2                    F01   1740   2837
  575637.500    4210436.163       1458.000   2                    F01   1740   2820
  575637.500    4210236.017       1490.000   2                    F01   1740   2804
  575637.500    4210036.218       1526.600   2                    F01   1740   2788
  575637.500    4209794.616       1588.000   2                    F01   1740   2769
  575637.500    4209473.507       1710.400   2                    F01   1740   2743
  575637.500    4209140.161       1886.800   2                    F01   1740   2716
  575637.500    4208823.810       2041.000   2                    F01   1740   2691
  575637.500    4208544.491       2163.600   2                    F01   1740   2669
  575637.500    4208244.449       2276.400   2                    F01   1740   2645
  575637.500    4207982.123       2403.800   2                    F01   1740   2624
  575637.500    4207698.730       2543.400   2                    F01   1740   2601
  575637.500    4207423.828       2678.000   2                    F01   1740   2579
  575637.500    4207111.212       2822.600   2                    F01   1740   2554
  575637.500    4206932.141       2893.600   2                    F01   1740   2540
  575637.500    4206803.015       2937.800   2                    F01   1740   2529
  575637.500    4206486.322       3052.800   2                    F01   1740   2504
  575637.500    4206111.181       3185.200   2                    F01   1740   2474
  575637.500    4205698.663       3300.200   2                    F01   1740   2441
  575637.500    4205344.592       3395.800   2                    F01   1740   2413
  575637.500    4204927.997       3525.600   2                    F01   1740   2379
  575637.500    4204511.059       3665.200   2                    F01   1740   2346
  575637.500    4204111.114       3780.400   3                    F01   1740   2314
  575387.500    4211219.403       1115.200   1                    F01   1720   2883
  575387.500    4210919.357       1208.200   2                    F01   1720   2859
  575387.500    4210602.664       1308.600   2                    F01   1720   2833
  575387.500    4210261.163       1394.400   2                    F01   1720   2806
  575387.500    4209806.851       1521.800   2                    F01   1720   2770
  575387.500    4209444.623       1651.600   2                    F01   1720   2741
  575387.500    4209152.734       1761.800   2                    F01   1720   2717
  575387.500    4208811.236       1933.400   2                    F01   1720   2690
  575387.500    4208507.113       2097.400   2                    F01   1720   2666
  575387.500    4208269.592       2212.600   2                    F01   1720   2647
  575387.500    4207919.598       2379.200   2                    F01   1720   2619
  575387.500    4207461.206       2607.000   2                    F01   1720   2582
  575387.500    4207115.292       2744.200   2                    F01   1720   2554
  575387.500    4206798.596       2864.200   2                    F01   1720   2529
  575387.500    4206457.098       2999.000   2                    F01   1720   2502
  575387.500    4206069.384       3136.200   2                    F01   1720   2471
  575387.500    4205452.987       3337.000   2                    F01   1720   2421
  575387.500    4204961.297       3471.800   2                    F01   1720   2382
  575387.500    4204482.177       3638.400   2                    F01   1720   2344
  575387.500    4204007.135       3746.200   2                    F01   1720   2306
  575387.500    4203832.138       3785.400   3                    F01   1720   2292
  575262.500    4211002.948       1134.800   1                    F01   1710   2865
  575262.500    4210765.429       1210.600   2                    F01   1710   2846
  575262.500    4210527.908       1284.200   2                    F01   1710   2827
  575262.500    4210273.736       1343.000   2                    F01   1710   2807
  575262.500    4210090.582       1384.600   2                    F01   1710   2792
  575262.500    4209919.665       1450.800   2                    F01   1710   2779
  575262.500    4209690.301       1534.000   2                    F01   1710   2760
  575262.500    4209448.700       1627.200   2                    F01   1710   2741
  575262.500    4209177.881       1705.400   2                    F01   1710   2719
  575262.500    4208986.233       1781.400   2                    F01   1710   2704
  575262.500    4208732.061       1911.200   2                    F01   1710   2684
  575262.500    4208473.816       2041.000   2                    F01   1710   2663
  575262.500    4208090.518       2222.400   2                    F01   1710   2632
  575262.500    4207682.080       2416.000   2                    F01   1710   2600
  575262.500    4207315.436       2597.200   2                    F01   1710   2570
  575262.500    4206978.012       2763.800   2                    F01   1710   2543
  575262.500    4206427.874       2979.200   2                    F01   1710   2499
  575262.500    4206107.104       3082.000   2                    F01   1710   2474
  575262.500    4205827.789       3192.400   2                    F01   1710   2451
  575262.500    4205498.861       3288.000   2                    F01   1710   2425
  575262.500    4205140.371       3408.000   2                    F01   1710   2396
  575262.500    4204798.871       3523.200   2                    F01   1710   2369
  575262.500    4204315.335       3662.800   2                    F01   1710   2330
  575262.500    4203915.390       3775.600   3                    F01   1710   2298
  575137.500    4210869.745       1127.400   1                    F01   1700   2855
  575137.500    4210623.730       1203.400   2                    F01   1700   2835
  575137.500    4210361.407       1269.400   2                    F01   1700   2814
  575137.500    4210152.771       1313.600   2                    F01   1700   2797
  575137.500    4209957.043       1394.400   2                    F01   1700   2782
  575137.500    4209752.823       1477.600   2                    F01   1700   2765
  575137.500    4209527.874       1563.400   2                    F01   1700   2747
  575137.500    4209240.405       1663.800   2                    F01   1700   2724
  575137.500    4208932.205       1766.800   2                    F01   1700   2700
  575137.500    4208715.411       1859.800   2                    F01   1700   2682
  575137.500    4208453.085       2004.400   2                    F01   1700   2661
  575137.500    4208103.091       2156.400   2                    F01   1700   2633
  575137.500    4207844.503       2288.600   2                    F01   1700   2613
  575137.500    4207536.303       2450.200   2                    F01   1700   2588
  575137.500    4207181.891       2636.600   2                    F01   1700   2560
  575137.500    4206786.364       2824.800   2                    F01   1700   2528
  575137.500    4206423.797       2979.200   2                    F01   1700   2499
  575137.500    4206107.104       3087.200   2                    F01   1700   2474
  575137.500    4205648.712       3239.200   2                    F01   1700   2437
  575137.500    4205107.071       3393.400   2                    F01   1700   2394
  575137.500    4204694.552       3545.400   2                    F01   1700   2361
  575137.500    4204015.631       3724.000   2                    F01   1700   2306
  575137.500    4203794.760       3790.200   3                    F01   1700   2289
  575012.500    4210523.828       1154.400   1                    F01   1690   2827
  575012.500    4210215.292       1257.200   2                    F01   1690   2802
  575012.500    4209911.169       1374.800   2                    F01   1690   2778
  575012.500    4209607.049       1516.800   2                    F01   1690   2754
  575012.500    4209257.055       1649.200   2                    F01   1690   2726
  575012.500    4208911.139       1774.000   2                    F01   1690   2698
  575012.500    4208607.016       1896.600   2                    F01   1690   2674
  575012.500    4208261.438       2050.800   2                    F01   1690   2646
  575012.500    4208011.346       2175.800   2                    F01   1690   2626
  575012.500    4207711.303       2342.400   2                    F01   1690   2602
  575012.500    4207349.075       2560.600   2                    F01   1690   2573
  575012.500    4206940.295       2761.400   2                    F01   1690   2540
  575012.500    4206511.465       2945.000   2                    F01   1690   2506
  575012.500    4206124.093       3089.600   2                    F01   1690   2475
  575012.500    4205615.411       3251.400   2                    F01   1690   2434
  575012.500    4205248.767       3359.200   2                    F01   1690   2405
  575012.500    4204744.842       3518.200   2                    F01   1690   2365
  575012.500    4204320.092       3626.200   2                    F01   1690   2331
  575012.500    4204031.942       3697.200   2                    F01   1690   2308
  575012.500    4203744.470       3780.400   3                    F01   1690   2285
  575887.500    4211623.764       1117.600   1                    F01   1760   2915
  575887.500    4211323.718       1210.600   2                    F01   1760   2891
  575887.500    4211044.403       1303.800   2                    F01   1760   2869
  575887.500    4210748.779       1421.400   2                    F01   1760   2845
  575887.500    4210456.891       1502.200   2                    F01   1760   2822
  575887.500    4210156.845       1580.600   2                    F01   1760   2798
  575887.500    4209981.848       1637.000   2                    F01   1760   2784
  575887.500    4209686.221       1732.400   2                    F01   1760   2760
  575887.500    4209415.402       1850.000   2                    F01   1760   2738
  575887.500    4209069.482       1997.000   2                    F01   1760   2711
  575887.500    4208652.887       2173.400   2                    F01   1760   2677
  575887.500    4208452.746       2251.600   2                    F01   1760   2661
