fault_name,cell_i,cell_j,area_3d,cx,cy,cz,bbox_xmin,bbox_xmax,bbox_ymin,bbox_ymax,bbox_zmin,bbox_zmax,strike_deg,dip_deg
F01,61,48,109950.40766374109,574604.3125,4208516.0,1952.3192138671875,574450.0,574750.0,4208375.0,4208675.0,1794.656494140625,2050.343505859375,166.88101,56.6847
F01,61,49,110049.615856251,574590.3125,4208811.5,1759.4730224609375,574450.0,574750.0,4208675.0,4208975.0,1602.59814453125,1872.5355224609375,154.33173,55.63449
F01,61,50,114967.07022028137,574601.6875,4209126.0,1567.8033447265625,574450.0,574750.0,4208975.0,4209275.0,1392.7901611328125,1696.5439453125,147.88397,53.323353
F01,61,51,119086.97839396785,574595.0,4209411.0,1381.05029296875,574450.0,574750.0,4209275.0,4209575.0,1192.1195068359375,1533.4384765625,137.96576,50.283035
F01,61,52,108840.90305260822,574584.125,4209725.0,1217.7701416015625,574450.0,574750.0,4209575.0,4209875.0,1129.6199951171875,1379.917236328125,124.59384,56.014393
F01,61,53,95326.22760866176,574618.9375,4210024.0,1154.1143798828125,574450.0,574750.0,4209875.0,4210175.0,1127.886962890625,1243.2344970703125,124.773346,75.247894
F01,61,54,90222.72792028876,574644.1875,4210269.0,1131.83251953125,574450.0,574750.0,4210175.0,4210475.0,1121.7364501953125,1147.119873046875,133.08405,87.693085
F01,61,55,87653.11473332148,574583.25,4210682.5,1118.2415771484375,574450.0,574750.0,4210475.0,4210775.0,1111.2445068359375,1127.717041015625,141.04639,87.65008
F01,61,56,16971.625273145586,574647.0625,4210824.5,1114.9969482421875,574540.6875,574750.0,4210775.0,4210925.0,1111.045166015625,1119.9215087890625,144.02844,86.86469
F01,62,29,10473.021024266203,574804.8125,4202932.5,3773.6201171875,574750.0,574914.5625,4202848.0,4202975.0,3769.129150390625,3775.939453125,141.73163,86.177216
F01,62,30,83190.1583229069,574851.625,4203195.0,3775.662353515625,574750.0,575050.0,4202975.0,4203275.0,3766.3115234375,3783.361572265625,125.32861,87.95795
F01,62,31,90422.66542350396,574875.5,4203445.0,3782.337646484375,574750.0,575050.0,4203275.0,4203575.0,3766.96484375,3788.22802734375,146.61462,88.48215
F01,62,32,92685.42918466494,574888.25,4203747.0,3771.192626953125,574750.0,575050.0,4203575.0,4203875.0,3739.104736328125,3800.0,7.41539,82.40682
F01,62,33,93619.00502240073,574899.6875,4204037.5,3702.703369140625,574750.0,575050.0,4203875.0,4204175.0,3660.0869140625,3753.3515625,1.0381775,74.32833
F01,62,34,93208.97624381073,574909.9375,4204316.0,3629.242431640625,574750.0,575050.0,4204175.0,4204475.0,3582.476318359375,3669.71533203125,177.83032,75.45471
F01,62,35,93398.82124757096,574911.25,4204639.0,3543.293701171875,574750.0,575050.0,4204475.0,4204775.0,3501.538330078125,3591.159912109375,173.42926,75.08579
F01,62,36,94388.1102703686,574877.4375,4204901.0,3467.197509765625,574750.0,575050.0,4204775.0,4205075.0,3406.7431640625,3510.58984375,1.88797,72.36206
F01,62,37,93543.26422728808,574884.0625,4205268.0,3363.259765625,574750.0,575050.0,4205075.0,4205375.0,3322.13916015625,3416.53564453125,10.166565,75.52825
F01,62,38,95055.26805619057,574888.4375,4205551.5,3280.797607421875,574750.0,575050.0,4205375.0,4205675.0,3236.08154296875,3349.683349609375,10.352844,72.56434
F01,62,39,93034.27448612836,574869.5,4205816.0,3209.341552734375,574750.0,575050.0,4205675.0,4205975.0,3153.46337890625,3249.798828125,9.875549,75.75373
F01,62,40,97126.8172192581,574881.9375,4206121.5,3108.511962890625,574750.0,575050.0,4205975.0,4206275.0,3036.7919921875,3171.183837890625,9.735596,68.5322
F01,62,41,96870.96437117705,574873.1875,4206435.5,2994.031005859375,574750.0,575050.0,4206275.0,4206575.0,2917.01416015625,3062.833984375,17.059845,68.46127
F01,62,42,99120.4407872462,574892.625,4206700.5,2888.068603515625,574750.0,575050.0,4206575.0,4206875.0,2789.953369140625,2957.16015625,20.180298,66.27124
F01,62,43,101286.78350177145,574896.3125,4207022.5,2750.762939453125,574750.0,575050.0,4206875.0,4207175.0,2646.7470703125,2842.572509765625,26.53415,63.5502
F01,62,44,105198.22039324282,574879.9375,4207348.5,2595.000732421875,574750.0,575050.0,4207175.0,4207475.0,2490.79541015625,2717.77587890625,25.663712,59.814404
F01,62,45,107342.27151475126,574898.375,4207649.0,2427.141845703125,574750.0,575050.0,4207475.0,4207775.0,2315.36962890625,2564.17724609375,27.18811,57.5137
F01,62,46,107646.0597250818,574899.5,4207932.0,2263.397216796875,574750.0,575050.0,4207775.0,4208075.0,2144.050048828125,2402.883056640625,23.617798,56.916813
F01,62,47,102974.2475788269,574891.125,4208227.0,2107.490234375,574750.0,575050.0,4208075.0,4208375.0,2024.3763427734375,2212.102783203125,20.612854,62.76249
F01,62,48,103262.04121924195,574891.5,4208526.5,1952.8642578125,574750.0,575050.0,4208375.0,4208675.0,1863.234619140625,2050.004150390625,2.7225342,60.39537
F01,62,49,101261.10788977201,574896.0625,4208832.5,1794.5994873046875,574750.0,575050.0,4208675.0,4208975.0,1694.98291015625,1872.618896484375,167.93802,62.79192
F01,62,50,102721.39661552783,574887.6875,4209119.0,1658.9990234375,574750.0,575050.0,4208975.0,4209275.0,1533.4384765625,1751.0828857421875,147.29016,61.805183
F01,62,51,108010.17145024626,574903.5,4209418.0,1527.105712890625,574750.0,575050.0,4209275.0,4209575.0,1379.917236328125,1645.5711669921875,127.76373,57.02462
F01,62,52,111010.81783454522,574916.8125,4209715.5,1404.88232421875,574750.0,575050.0,4209575.0,4209875.0,1243.2344970703125,1533.9954833984375,130.01712,54.270462
F01,62,53,106240.64196165356,574900.0,4210017.0,1271.37109375,574750.0,575050.0,4209875.0,4210175.0,1147.0810546875,1400.97265625,126.72934,57.73857
F01,62,54,99430.30745836932,574897.8125,4210323.5,1181.1905517578125,574750.0,575050.0,4210175.0,4210475.0,1127.717041015625,1280.1044921875,122.76712,66.402115
F01,62,55,91651.36195745214,574945.6875,4210580.0,1142.708740234375,574750.0,575050.0,4210475.0,4210775.0,1119.9249267578125,1188.9000244140625,130.21857,80.73044
F01,62,56,75722.38431962088,574937.0,4210950.0,1118.6827392578125,574750.0,575050.0,4210775.0,4211075.0,1110.8458251953125,1127.549072265625,141.68317,87.363525
F01,62,57,3551.316574728359,575009.25,4211095.5,1115.2374267578125,574959.3125,575050.0,4211075.0,4211140.0,1110.7593994140625,1118.109375,145.89215,84.55962
F01,63,30,24822.625837680796,575098.625,4203245.5,3769.52392578125,575050.0,575303.375,4203079.5,4203275.0,3766.2890625,3776.2880859375,141.88025,86.29442
F01,63,31,89477.05601528469,575159.875,4203450.5,3775.59326171875,575050.0,575350.0,4203275.0,4203575.0,3765.723388671875,3785.44140625,148.71872,87.54217
F01,63,32,91268.03782225087,575211.1875,4203762.0,3779.263427734375,575050.0,575350.0,4203575.0,4203875.0,3749.95654296875,3790.199951171875,140.02277,86.832726
F01,63,33,94274.10547539005,575205.75,4204011.0,3732.68505859375,575050.0,575350.0,4203875.0,4204175.0,3668.73583984375,3780.507080078125,158.27179,73.47542
F01,63,34,93756.80795648227,575193.9375,4204312.0,3653.155029296875,575050.0,575350.0,4204175.0,4204475.0,3591.159912109375,3705.795166015625,151.83554,74.065125
F01,63,35,94398.96022553608,575216.75,4204656.0,3562.7353515625,575050.0,575350.0,4204475.0,4204775.0,3510.58984375,3634.566162109375,158.55237,72.47376
F01,63,36,96276.46568953128,575217.0625,4204941.5,3466.3857421875,575050.0,575350.0,4204775.0,4205075.0,3404.427490234375,3538.555908203125,164.11664,69.4803
F01,63,37,94851.62173211401,575196.6875,4205191.0,3385.882080078125,575050.0,575350.0,4205075.0,4205375.0,3322.487060546875,3441.953369140625,157.90198,73.35252
F01,63,38,94888.30432598687,575206.1875,4205553.5,3278.2802734375,575050.0,575350.0,4205375.0,4205675.0,3232.290771484375,3352.966796875,166.03467,72.12839
F01,63,39,95269.12860478713,575216.375,4205815.0,3199.947021484375,575050.0,575350.0,4205675.0,4205975.0,3134.232177734375,3256.131103515625,172.74243,72.80913
F01,63,40,97132.96438757202,575205.5625,4206126.5,3090.927001953125,575050.0,575350.0,4205975.0,4206275.0,3027.519287109375,3159.833740234375,175.4013,69.16031
F01,63,41,96727.1056228695,575195.25,4206417.0,2984.6259765625,575050.0,575350.0,4206275.0,4206575.0,2914.884521484375,3046.687255859375,171.57175,69.49537
F01,63,42,97915.91981787261,575200.25,4206738.5,2860.652099609375,575050.0,575350.0,4206575.0,4206875.0,2788.43310546875,2943.1162109375,165.65222,67.30778
F01,63,43,100986.16228512897,575189.375,4207029.0,2732.59765625,575050.0,575350.0,4206875.0,4207175.0,2640.218505859375,2825.140869140625,161.15979,63.078632
F01,63,44,103848.34781046087,575208.4375,4207319.5,2600.991943359375,575050.0,575350.0,4207175.0,4207475.0,2486.34228515625,2700.37939453125,149.0011,62.73518
F01,63,45,107207.44798421676,575187.1875,4207610.5,2446.282470703125,575050.0,575350.0,4207475.0,4207775.0,2316.427734375,2581.944580078125,150.65729,57.300114
F01,63,46,108024.83785453413,575209.125,4207951.0,2275.7626953125,575050.0,575350.0,4207775.0,4208075.0,2151.97998046875,2416.314453125,143.5839,56.89923
F01,63,47,106009.01838823452,575222.875,4208226.0,2150.075439453125,575050.0,575350.0,4208075.0,4208375.0,2023.3062744140625,2267.113037109375,135.18127,58.934837
F01,63,48,108467.88122259818,575199.875,4208521.0,2000.3031005859375,575050.0,575350.0,4208375.0,4208675.0,1872.618896484375,2139.74560546875,144.09033,56.773144
F01,63,49,104750.3598720788,575206.0625,4208836.5,1843.4696044921875,575050.0,575350.0,4208675.0,4208975.0,1751.0828857421875,1977.3282470703125,146.16367,59.835247
F01,63,50,98075.65577781473,575203.8125,4209109.5,1727.8118896484375,575050.0,575350.0,4208975.0,4209275.0,1645.5711669921875,1822.8526611328125,148.6853,67.64528
F01,63,51,97161.81449527745,575210.75,4209443.0,1612.356689453125,575050.0,575350.0,4209275.0,4209575.0,1533.9954833984375,1701.50048828125,149.7355,67.81967
F01,63,52,99408.06642230134,575196.9375,4209719.0,1506.76318359375,575050.0,575350.0,4209575.0,4209875.0,1400.97265625,1595.1324462890625,147.28793,65.00122
F01,63,53,100768.88972269962,575200.125,4210025.0,1389.8287353515625,575050.0,575350.0,4209875.0,4210175.0,1280.1044921875,1488.7021484375,137.03741,63.16683
F01,63,54,100136.22238928804,575201.125,4210305.5,1307.1279296875,575050.0,575350.0,4210175.0,4210475.0,1188.9000244140625,1397.283935546875,119.92941,63.777626
F01,63,55,102279.55035171185,575193.0625,4210639.5,1215.2108154296875,575050.0,575350.0,4210475.0,4210775.0,1127.549072265625,1328.7138671875,121.704315,62.613644
F01,63,56,96264.37331844763,575212.25,4210911.0,1152.4510498046875,575050.0,575350.0,4210775.0,4211075.0,1118.1104736328125,1238.730712890625,128.3819,71.71324
F01,63,57,54219.74923606586,575247.4375,4211167.5,1120.2198486328125,575050.0,575350.0,4211075.0,4211355.0,1110.4737548828125,1146.0230712890625,144.08356,86.1408
F01,64,31,44578.047052136506,575458.4375,4203524.0,3770.72509765625,575350.0,575650.0,4203311.0,4203575.0,3765.57763671875,3776.59912109375,142.52573,87.10118
F01,64,32,90419.63747887175,575439.0625,4203791.0,3778.3564453125,575350.0,575650.0,4203575.0,4203875.0,3765.135498046875,3786.119873046875,142.64691,87.23212
F01,64,33,93429.8304688594,575502.3125,4204028.0,3762.75732421875,575350.0,575650.0,4203875.0,4204175.0,3705.795166015625,3784.62939453125,138.1366,77.65458
F01,64,34,94425.95038090598,575518.875,4204331.0,3697.17236328125,575350.0,575650.0,4204175.0,4204475.0,3634.566162109375,3767.2958984375,147.78793,72.599976
F01,64,35,96403.56058951326,575514.25,4204598.5,3620.28125,575350.0,575650.0,4204475.0,4204775.0,3538.555908203125,3680.89599609375,152.92148,70.48625
F01,64,36,95689.96968154496,575505.375,4204958.5,3502.72998046875,575350.0,575650.0,4204775.0,4205075.0,3441.953369140625,3593.113037109375,151.14633,70.93407
F01,64,37,95752.03959380969,575512.3125,4205237.0,3418.703125,575350.0,575650.0,4205075.0,4205375.0,3352.966796875,3484.867919921875,159.05298,70.966835
F01,64,38,95373.48425838217,575516.8125,4205527.5,3330.65673828125,575350.0,575650.0,4205375.0,4205675.0,3256.131103515625,3392.67333984375,152.58508,71.938995
F01,64,39,96573.00425548987,575521.75,4205806.0,3246.680908203125,575350.0,575650.0,4205675.0,4205975.0,3159.833740234375,3311.70458984375,147.77127,69.70916
F01,64,40,98440.70411380946,575517.5,4206122.0,3145.745849609375,575350.0,575650.0,4205975.0,4206275.0,3046.687255859375,3227.8193359375,142.97827,66.36477
F01,64,41,98353.45471043087,575516.75,4206438.0,3035.2490234375,575350.0,575650.0,4206275.0,4206575.0,2943.1162109375,3130.669921875,141.75818,66.39079
F01,64,42,99808.80998543736,575499.4375,4206730.5,2923.75634765625,575350.0,575650.0,4206575.0,4206875.0,2825.140869140625,3024.043701171875,142.38696,64.69153
F01,64,43,100437.47445899146,575515.625,4207040.0,2809.748046875,575350.0,575650.0,4206875.0,4207175.0,2700.37939453125,2916.46142578125,141.40015,63.40781
F01,64,44,102560.6745207182,575493.25,4207346.0,2674.428466796875,575350.0,575650.0,4207175.0,4207475.0,2581.944580078125,2796.9912109375,146.84222,63.03792
F01,64,45,105738.50442420894,575515.875,4207632.0,2543.051025390625,575350.0,575650.0,4207475.0,4207775.0,2416.314453125,2657.876220703125,151.69522,59.373528
F01,64,46,103818.76286792778,575511.25,4207936.0,2391.993408203125,575350.0,575650.0,4207775.0,4208075.0,2267.113037109375,2510.520263671875,149.57825,60.44657
F01,64,47,102329.66506967944,575503.0,4208244.5,2245.8173828125,575350.0,575650.0,4208075.0,4208375.0,2139.74560546875,2362.8525390625,148.53696,62.227146
F01,64,48,105640.4226546553,575502.375,4208535.5,2112.7744140625,575350.0,575650.0,4208375.0,4208675.0,1977.3282470703125,2230.0400390625,142.46967,58.81967
F01,64,49,110597.5087653487,575497.75,4208812.0,1974.7554931640625,575350.0,575650.0,4208675.0,4208975.0,1822.8526611328125,2109.2548828125,137.32892,55.453278
F01,64,50,108710.98033973628,575514.8125,4209130.0,1828.8070068359375,575350.0,575650.0,4208975.0,4209275.0,1701.50048828125,1971.1705322265625,135.36588,57.16511
F01,64,51,101682.47330266115,575500.9375,4209444.0,1686.149658203125,575350.0,575650.0,4209275.0,4209575.0,1595.1324462890625,1820.8931884765625,142.80023,62.21575
F01,64,52,98187.85318217638,575505.3125,4209728.0,1580.7789306640625,575350.0,575650.0,4209575.0,4209875.0,1488.7021484375,1676.806640625,142.25482,66.3787
F01,64,53,98040.99248478952,575522.4375,4210022.5,1495.345458984375,575350.0,575650.0,4209875.0,4210175.0,1397.283935546875,1572.404541015625,129.41107,67.317856
F01,64,54,98289.5973276313,575527.3125,4210315.0,1431.6658935546875,575350.0,575650.0,4210175.0,4210475.0,1328.7138671875,1504.9609375,116.97275,66.749756
F01,64,55,101197.50063950046,575506.5,4210614.5,1349.82177734375,575350.0,575650.0,4210475.0,4210775.0,1238.730712890625,1450.166259765625,125.82498,63.130596
F01,64,56,100619.59993730509,575514.9375,4210920.5,1258.007080078125,575350.0,575650.0,4210775.0,4211075.0,1146.0230712890625,1360.8660888671875,128.13293,63.21595
F01,64,57,97700.42469435325,575486.0625,4211246.5,1160.380126953125,575350.0,575650.0,4211075.0,4211375.0,1110.4471435546875,1259.9481201171875,125.97748,70.10442
F01,64,58,29210.883840454524,575528.25,4211421.5,1128.398193359375,575377.9375,575650.0,4211375.0,4211564.0,1110.199951171875,1166.48779296875,144.73859,70.64302
F01,65,31,664.4794533782097,575663.8125,4203564.5,3776.0517578125,575650.0,575691.4375,4203543.0,4203575.0,3774.920166015625,3776.63623046875,141.7131,86.1764
F01,65,32,64365.99785871267,575767.0625,4203773.5,3771.08251953125,575650.0,575950.0,4203575.0,4203875.0,3764.8662109375,3776.8681640625,150.12671,87.99648
F01,65,33,90323.21369069483,575767.625,4204079.5,3775.15185546875,575650.0,575950.0,4203875.0,4204175.0,3764.54736328125,3780.75341796875,142.89685,88.00285
F01,65,34,94969.60762055824,575820.3125,4204291.0,3773.17626953125,575650.0,575950.0,4204175.0,4204475.0,3680.89599609375,3781.89990234375,127.9494,80.61576
F01,65,35,99628.89499995785,575809.375,4204618.0,3696.30908203125,575650.0,575950.0,4204475.0,4204775.0,3593.113037109375,3781.15625,133.85526,64.50872
F01,65,36,99759.86662307268,575825.5,4204900.5,3605.57373046875,575650.0,575950.0,4204775.0,4205075.0,3484.867919921875,3680.25927734375,134.14801,64.77158
F01,65,37,99561.96200740377,575847.3125,4205256.0,3502.413818359375,575650.0,575950.0,4205075.0,4205375.0,3392.67333984375,3588.656005859375,130.62067,64.97157
F01,65,38,98694.9204950495,575822.8125,4205555.5,3404.202392578125,575650.0,575950.0,4205375.0,4205675.0,3311.70458984375,3495.316162109375,133.31418,65.936966
F01,65,39,97901.64577189376,575803.5,4205812.0,3319.137939453125,575650.0,575950.0,4205675.0,4205975.0,3227.8193359375,3401.658447265625,135.40225,67.19767
F01,65,40,97425.94850554122,575800.5625,4206121.0,3218.47265625,575650.0,575950.0,4205975.0,4206275.0,3130.669921875,3305.528564453125,147.31827,67.298195
F01,65,41,97740.94955549999,575822.25,4206444.0,3113.62353515625,575650.0,575950.0,4206275.0,4206575.0,3024.043701171875,3198.147216796875,144.75247,67.151306
F01,65,42,98299.04973413455,575839.625,4206767.0,3003.65234375,575650.0,575950.0,4206575.0,4206875.0,2916.46142578125,3098.091064453125,145.16208,66.38617
F01,65,43,98961.2187384796,575810.625,4207029.0,2899.089599609375,575650.0,575950.0,4206875.0,4207175.0,2796.9912109375,2990.550048828125,145.89435,65.32243
F01,65,44,102030.5235887798,575821.1875,4207326.5,2779.4638671875,575650.0,575950.0,4207175.0,4207475.0,2657.876220703125,2878.050048828125,145.28754,61.911583
F01,65,45,104416.30898718853,575837.875,4207647.5,2638.44580078125,575650.0,575950.0,4207475.0,4207775.0,2510.520263671875,2752.69970703125,145.33276,59.801247
F01,65,46,105249.3903372991,575830.625,4207948.5,2485.667724609375,575650.0,575950.0,4207775.0,4208075.0,2362.8525390625,2608.484130859375,147.79279,58.781986
F01,65,47,103635.3383530896,575830.0,4208203.5,2358.031982421875,575650.0,575950.0,4208075.0,4208375.0,2230.0400390625,2453.83447265625,149.05328,59.98687
F01,65,48,99132.1577507194,575853.25,4208539.5,2209.170166015625,575650.0,575950.0,4208375.0,4208675.0,2109.2548828125,2303.932861328125,153.84485,64.688896
F01,65,49,100063.27689410535,575830.875,4208835.5,2078.525146484375,575650.0,575950.0,4208675.0,4208975.0,1971.1705322265625,2165.977783203125,153.43393,64.378494
F01,65,50,102054.64060548056,575828.625,4209111.5,1955.6766357421875,575650.0,575950.0,4208975.0,4209275.0,1820.8931884765625,2038.766357421875,147.73486,62.50971
F01,65,51,105045.02498366342,575827.0625,4209425.0,1813.520263671875,575650.0,575950.0,4209275.0,4209575.0,1676.806640625,1914.5921630859375,140.38507,59.642204
F01,65,52,101654.37541448233,575826.0625,4209725.5,1691.03857421875,575650.0,575950.0,4209575.0,4209875.0,1572.404541015625,1787.884521484375,133.64777,62.2955
F01,65,53,98084.50433263465,575843.0625,4210043.5,1594.9921875,575650.0,575950.0,4209875.0,4210175.0,1504.9609375,1676.8218994140625,132.81256,66.57131
F01,65,54,94658.81975746324,575824.625,4210333.0,1515.70556640625,575650.0,575950.0,4210175.0,4210475.0,1450.166259765625,1580.252685546875,136.77881,72.00997
F01,65,55,95101.24733162584,575841.9375,4210634.0,1440.34423828125,575650.0,575950.0,4210475.0,4210775.0,1360.8660888671875,1499.6761474609375,148.85461,71.523056
F01,65,56,97085.50372947936,575840.5,4210930.5,1339.393310546875,575650.0,575950.0,4210775.0,4211075.0,1259.9481201171875,1412.4637451171875,157.21802,67.594574
F01,65,57,95191.78494206458,575840.4375,4211233.5,1233.7330322265625,575650.0,575950.0,4211075.0,4211375.0,1166.48779296875,1297.2274169921875,159.73419,70.7728
F01,65,58,71347.0369171157,575835.0625,4211471.5,1157.85009765625,575650.0,575950.0,4211375.0,4211634.0,1110.5699462890625,1198.22998046875,162.094,71.85423
F01,66,32,6559.636812537273,575993.4375,4203841.5,3775.150634765625,575950.0,576080.25,4203774.5,4203875.0,3771.59912109375,3776.98486328125,141.7378,86.179924
F01,66,33,79087.53512202653,576059.0625,4204090.0,3771.693603515625,575950.0,576250.0,4203875.0,4204175.0,3764.155029296875,3777.13720703125,48.914795,89.32088
F01,66,34,90191.94424900944,576124.5,4204311.0,3772.68359375,575950.0,576250.0,4204175.0,4204475.0,3763.95947265625,3782.4150390625,133.00366,87.355446
F01,66,35,94280.76740885431,576112.125,4204623.5,3744.55517578125,575950.0,576250.0,4204475.0,4204775.0,3680.25927734375,3782.800048828125,166.38739,73.9611
F01,66,36,95000.61565489293,576100.1875,4204911.0,3658.685546875,575950.0,576250.0,4204775.0,4205075.0,3588.656005859375,3717.093994140625,158.49194,71.687935
F01,66,37,94933.52949980303,576110.0,4205237.5,3558.3857421875,575950.0,576250.0,4205075.0,4205375.0,3495.316162109375,3621.592529296875,159.79904,71.66652
F01,66,38,94622.01272036076,576128.875,4205552.5,3467.356689453125,575950.0,576250.0,4205375.0,4205675.0,3401.658447265625,3533.618408203125,151.24707,72.04121
F01,66,39,95755.49850642661,576098.625,4205818.0,3384.7275390625,575950.0,576250.0,4205675.0,4205975.0,3305.528564453125,3451.48486328125,148.01068,70.40497
F01,66,40,97563.83774556998,576112.875,4206150.5,3275.393310546875,575950.0,576250.0,4205975.0,4206275.0,3198.1572265625,3367.3623046875,149.48337,67.30752
F01,66,41,97223.95935689857,576119.4375,4206436.0,3179.642578125,575950.0,576250.0,4206275.0,4206575.0,3098.091064453125,3264.808349609375,147.69452,68.06329
F01,66,42,98290.36770610802,576104.5625,4206722.5,3078.19091796875,575950.0,576250.0,4206575.0,4206875.0,2990.550048828125,3165.052490234375,145.00006,67.601875
F01,66,43,99199.24673117608,576123.75,4207039.5,2968.41357421875,575950.0,576250.0,4206875.0,4207175.0,2878.050048828125,3067.3525390625,146.76227,65.526184
F01,66,44,99968.94210957791,576101.75,4207328.0,2848.519775390625,575950.0,576250.0,4207175.0,4207475.0,2752.69970703125,2951.06494140625,150.10938,64.09274
F01,66,45,104226.68362693157,576103.625,4207625.5,2714.824951171875,575950.0,576250.0,4207475.0,4207775.0,2608.484130859375,2832.445068359375,153.73315,60.96277
F01,66,46,104239.36491558063,576117.3125,4207917.5,2574.042236328125,575950.0,576250.0,4207775.0,4208075.0,2453.83447265625,2688.97021484375,151.17444,60.505943
F01,66,47,105620.78699857433,576124.1875,4208241.0,2414.200439453125,575950.0,576250.0,4208075.0,4208375.0,2303.932861328125,2540.42626953125,151.86176,59.41407
F01,66,48,105553.98506924933,576093.9375,4208521.0,2265.2607421875,575950.0,576250.0,4208375.0,4208675.0,2165.977783203125,2383.723876953125,153.01953,62.1158
F01,66,49,101656.95143370214,576110.625,4208817.0,2131.855224609375,575950.0,576250.0,4208675.0,4208975.0,2038.7662353515625,2241.564208984375,153.1641,64.76347
F01,66,50,99568.60307966509,576091.4375,4209102.0,2008.7099609375,575950.0,576250.0,4208975.0,4209275.0,1914.5921630859375,2108.373291015625,156.50006,64.75924
F01,66,51,98719.60875175727,576097.875,4209412.5,1876.0201416015625,575950.0,576250.0,4209275.0,4209575.0,1787.884521484375,1966.8934326171875,162.47302,65.28635
F01,66,52,97197.14097591335,576110.3125,4209731.0,1744.24169921875,575950.0,576250.0,4209575.0,4209875.0,1676.8218994140625,1820.40234375,166.20801,67.904106
F01,66,53,94962.0594021285,576102.4375,4210047.0,1631.990478515625,575950.0,576250.0,4209875.0,4210175.0,1580.252685546875,1696.9453125,168.93118,71.58616
F01,66,54,93622.37456073136,576112.125,4210292.5,1557.368896484375,575950.0,576250.0,4210175.0,4210475.0,1499.6761474609375,1594.280029296875,173.75363,73.812256
F01,66,55,94055.71394507038,576105.125,4210618.0,1462.507568359375,575950.0,576250.0,4210475.0,4210775.0,1412.4637451171875,1507.6640625,175.56451,73.642204
F01,66,56,95860.12909865828,576111.6875,4210929.0,1359.9722900390625,575950.0,576250.0,4210775.0,4211075.0,1297.2274169921875,1419.4234619140625,173.10498,69.78197
F01,66,57,94952.44692004229,576122.9375,4211252.0,1249.3687744140625,575950.0,576250.0,4211075.0,4211375.0,1198.22998046875,1316.05224609375,169.05719,71.3788
F01,66,58,89465.80932164937,576141.5,4211512.5,1166.645751953125,575950.0,576250.0,4211375.0,4211675.0,1112.5999755859375,1217.4443359375,168.30066,72.29349
F01,66,59,107.80615796445757,576237.5,4211676.5,1128.0223388671875,576212.5,576250.0,4211675.0,4211680.0,1124.86767578125,1131.00146484375,9.062622,60.534863
F01,67,33,18546.661756353387,576323.0,4204118.5,3774.2509765625,576250.0,576469.0,4204006.0,4204175.0,3768.2822265625,3777.33349609375,141.7337,86.182045
F01,67,34,87676.84730060631,576406.375,4204385.0,3768.534912109375,576250.0,576550.0,4204175.0,4204475.0,3763.443603515625,3777.40625,174.00687,88.76826
F01,67,35,92640.28013794342,576441.0625,4204596.0,3753.641357421875,576250.0,576550.0,4204475.0,4204775.0,3708.951171875,3778.39013671875,8.596954,79.76906
F01,67,36,94219.59698294458,576388.75,4204922.5,3675.78466796875,576250.0,576550.0,4204775.0,4205075.0,3621.592529296875,3724.139892578125,174.8245,74.36219
F01,67,37,93867.47358636111,576396.9375,4205249.5,3584.427978515625,576250.0,576550.0,4205075.0,4205375.0,3533.618408203125,3649.83837890625,160.02289,73.50004
F01,67,38,93705.29879856658,576392.625,4205511.0,3513.357177734375,576250.0,576550.0,4205375.0,4205675.0,3451.48486328125,3564.52978515625,156.53049,73.874146
F01,67,39,93832.28451455082,576424.125,4205845.0,3428.105712890625,576250.0,576550.0,4205675.0,4205975.0,3367.3623046875,3488.92822265625,154.34198,73.517685
F01,67,40,95642.47110151223,576402.0625,4206132.0,3341.7119140625,576250.0,576550.0,4205975.0,4206275.0,3264.808349609375,3408.697021484375,150.80109,70.25987
F01,67,41,96418.65510368258,576388.875,4206430.5,3246.23974609375,576250.0,576550.0,4206275.0,4206575.0,3165.052490234375,3323.71923828125,146.72736,69.50572
F01,67,42,96700.27496574725,576403.6875,4206747.0,3153.173095703125,576250.0,576550.0,4206575.0,4206875.0,3067.3525390625,3230.0341796875,144.09656,70.21036
F01,67,43,100000.82078596734,576380.5625,4207031.5,3050.5927734375,576250.0,576550.0,4206875.0,4207175.0,2951.06494140625,3140.436279296875,142.37039,64.06247
F01,67,44,100946.34424687564,576404.75,4207320.0,2944.56982421875,576250.0,576550.0,4207175.0,4207475.0,2832.445068359375,3046.865478515625,142.13531,63.03317
F01,67,45,103229.02298977635,576391.8125,4207630.0,2814.85888671875,576250.0,576550.0,4207475.0,4207775.0,2688.97021484375,2925.49267578125,137.76111,60.681988
F01,67,46,108694.31504489615,576398.25,4207912.0,2689.1015625,576250.0,576550.0,4207775.0,4208075.0,2540.42626953125,2826.52734375,136.89426,55.94066
F01,67,47,108865.30805976322,576387.875,4208224.5,2534.432373046875,576250.0,576550.0,4208075.0,4208375.0,2383.723876953125,2679.99560546875,133.17957,55.314484
F01,67,48,111900.69553265278,576395.1875,4208533.0,2393.95556640625,576250.0,576550.0,4208375.0,4208675.0,2241.564208984375,2550.7158203125,128.1175,53.599648
F01,67,49,114485.54840936392,576407.625,4208826.5,2261.853271484375,576250.0,576550.0,4208675.0,4208975.0,2108.373291015625,2424.5234375,129.61554,52.226658
F01,67,50,114092.3176462541,576397.5625,4209112.5,2106.1220703125,576250.0,576550.0,4208975.0,4209275.0,1966.8934326171875,2274.80517578125,138.93945,52.35895
